positionLeft	positionTop	width	height	childCount	domHeight	domLevelMoreElements	domLevelElements	domWidth	mouseX	mouseY	numWords	numWordsChild	numLinks	event	widgetClass
1024	190	70	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	254	63	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	318	70	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	382	70	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	446	70	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	510	70	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	574	63	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	638	70	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	702	70	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	766	63	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	830	70	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	894	63	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	958	118	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	1022	63	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	1086	69	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	1150	70	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	1214	63	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	1278	63	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	1342	63	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	1406	63	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	1470	63	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	1534	70	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	1598	63	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	1662	70	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	1726	70	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	1790	70	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	1854	70	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	1918	63	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	1982	70	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	2046	70	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	2110	63	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	2174	70	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	2238	63	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	2302	69	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	2366	70	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	2430	132	14	1	1	1	1	1	-1	-1	5	5.00	0	none	Other
1024	2494	70	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	2558	70	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	2622	63	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	2686	70	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	2750	70	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	2814	70	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	2878	70	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	2942	69	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	3006	70	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	3070	70	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	3134	70	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	3198	65	14	1	1	1	1	1	-1	-1	4	4.00	0	none	Other
1024	3262	70	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	3326	70	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
684	2767	16	13	1	1	1	1	1	-1	-1	2	2.00	0	none	Other
0	0	0	0	0	0	1	1	0	-1	-1	0	0.00	0	none	Other
1445	865	15	15	0	0	1	1	0	-1	-1	0	0.00	0	none	Other
605	4396	16	13	1	1	1	1	1	-1	-1	2	2.00	0	none	Other
605	4484	16	13	1	1	1	1	1	-1	-1	2	2.00	0	none	Other
501	2112	213	7	4	2	1	3	3	-1	-1	0	0.00	0	none	Other
0	0	0	0	3	2	1	2	2	-1	-1	0	0.00	0	none	Other
0	0	0	0	0	0	1	1	0	-1	-1	0	0.00	0	none	Other
960	67	44	15	1	1	1	1	1	-1	-1	1	1.00	0	none	Other
964	163	47	47	0	0	1	1	0	-1	-1	0	0.00	0	none	Other
1024	190	118	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	254	70	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	318	63	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	382	70	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	446	70	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	510	70	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	574	70	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	638	63	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	702	70	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	766	70	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	830	63	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	894	70	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	958	63	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	1022	118	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	1086	63	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	1150	69	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	1214	70	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	1278	63	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	1342	65	14	1	1	1	1	1	-1	-1	4	4.00	0	none	Other
1024	1406	63	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	1470	63	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	1534	63	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	1598	70	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	1662	63	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	1726	70	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	1790	70	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	1854	70	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	1918	70	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	1982	63	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	2046	70	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	2110	63	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	2174	63	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	2238	70	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	2302	63	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	2366	69	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	2430	70	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	2494	70	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	2558	70	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	2622	63	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	2686	70	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	2750	70	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	2814	70	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	2878	70	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	2942	69	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	3006	70	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	3070	70	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	3134	70	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	3198	65	14	1	1	1	1	1	-1	-1	4	4.00	0	none	Other
1024	3262	70	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	3326	70	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
424	241	0	0	1	1	1	1	1	407	8	0	0.00	0	mouseover	Other
282	8	387	22	0	0	1	1	0	407	8	0	0.00	0	mouseover	Other
275	33	1225	0	91	14	12	16	28	407	8	25	1.79	9	keyup	Suggestionbox
275	32	441	322	90	13	11	16	28	407	8	25	1.79	9	keyup	Suggestionbox
0	0	0	0	0	0	1	1	0	407	8	0	0.00	0	mouseover	Other
0	0	0	0	0	0	1	1	0	407	8	0	0.00	0	mouseover	Other
275	33	440	320	85	9	7	16	27	407	8	25	1.79	9	keyup	Suggestionbox
0	0	0	0	5	5	1	1	2	407	8	2	2.00	0	mouseover	Other
275	33	440	320	87	11	9	16	27	407	8	25	1.79	9	keyup	Suggestionbox
670	8	45	24	1	1	1	1	1	407	8	0	0.00	0	mouseover	Other
275	65	440	289	59	6	4	16	18	406	16	16	1.78	8	click	Suggestionbox
275	163	440	40	2	2	1	1	2	406	16	2	2.00	0	click	Other
275	33	440	96	24	6	5	6	8	406	16	8	1.33	3	click	Suggestionbox
275	33	440	96	26	8	7	6	8	406	16	8	1.33	3	click	Suggestionbox
275	130	440	73	8	5	1	1	3	406	16	8	4.00	1	click	Suggestionbox
275	130	440	73	10	7	1	1	3	406	16	8	4.00	1	click	Other
0	0	0	0	8	5	1	2	3	1065	3	0	0.00	0	mouseover	Other
0	0	0	0	7	4	1	2	3	1065	3	0	0.00	0	mouseover	Other
0	0	0	0	4	3	1	1	2	1065	3	0	0.00	0	mouseover	Other
0	0	0	0	2	1	1	1	2	1065	3	0	0.00	0	mouseover	Other
0	0	0	0	0	0	1	1	0	1065	3	1	1.00	0	mouseover	Other
0	0	0	0	0	0	1	1	0	1065	3	1	1.00	0	mouseover	Other
0	0	0	0	0	0	1	1	0	1072	5	0	0.00	0	mouseover	Other
1253	863	0	0	1	1	1	1	1	1086	12	0	0.00	0	mouseover	Other
0	0	0	0	8	6	2	2	2	1104	17	0	0.00	0	mouseover	Other
0	0	0	0	6	4	1	2	2	1104	17	0	0.00	0	mouseover	Other
0	0	0	0	3	3	1	1	1	1104	17	0	0.00	0	mouseover	Other
0	0	0	0	2	2	1	1	1	1104	17	0	0.00	0	mouseover	Other
0	0	0	0	0	0	1	1	0	1104	17	0	0.00	0	mouseover	Other
0	0	0	0	0	0	1	1	0	1107	17	0	0.00	0	mouseover	Other
0	0	0	0	8	4	2	3	3	1111	17	0	0.00	0	mouseover	Other
0	0	0	0	0	0	1	1	0	1111	17	14	4.67	0	mouseover	Other
0	0	0	0	36	10	5	5	10	1111	17	22	4.40	0	mouseover	Other
0	0	0	0	2	2	1	1	1	1111	17	0	0.00	0	mouseover	Other
0	0	0	0	0	0	1	1	0	1111	17	4	4.00	0	mouseover	Other
0	0	0	0	34	11	5	5	10	1111	17	12	4.00	0	mouseover	Other
0	0	0	0	2	2	1	1	1	1111	17	0	0.00	0	mouseover	Other
0	0	0	0	0	0	1	1	0	1111	17	3	3.00	0	mouseover	Other
0	0	0	0	30	9	5	5	9	1111	17	15	5.00	0	mouseover	Other
0	0	0	0	30	9	5	5	9	1111	17	13	4.33	0	mouseover	Other
0	0	0	0	1	1	1	1	1	1111	17	2	1.00	0	mouseover	Other
0	0	0	0	30	9	5	5	10	1111	17	10	2.50	0	mouseover	Other
0	0	0	0	30	9	5	5	9	1111	17	11	3.67	0	mouseover	Other
0	0	0	0	2	2	1	1	1	1111	17	0	0.00	0	mouseover	Other
1106	5	31	31	4	3	1	1	2	1111	17	2	1.00	0	mouseover	Other
1106	36	393	0	6	5	1	1	2	1111	17	1	1.00	0	mouseover	Other
1106	36	81	32	5	4	1	1	2	1111	17	1	1.00	0	mouseover	Other
1110	8	23	23	3	2	1	1	2	1111	17	2	1.00	0	mouseover	Other
908	52	130	13	0	0	1	1	0	1120	20	4	4.00	0	click	Other
0	0	0	0	84	12	11	16	25	1120	20	33	1.74	9	click	Other
976	6	50	27	0	0	1	1	0	976	5	1	1.00	0	mouseover	Other
396	93	27	27	0	0	1	1	0	421	102	0	0.00	0	mouseover	Other
396	93	27	27	1	1	1	1	1	421	102	0	0.00	1	mouseover	Other
449	1663	475	475	0	0	1	1	0	465	5	0	0.00	0	mouseover	Other
275	33	440	96	24	6	5	6	8	406	16	8	1.33	3	click	Suggestionbox
275	33	440	96	26	8	7	6	8	406	16	8	1.33	3	click	Suggestionbox
275	130	440	73	8	5	1	1	3	406	16	8	4.00	1	click	Suggestionbox
275	33	1225	0	91	14	12	16	28	407	8	25	1.79	9	keyup	Suggestionbox
275	32	441	322	90	13	11	16	28	407	8	25	1.79	9	keyup	Suggestionbox
275	33	440	320	85	9	7	16	27	407	8	25	1.79	9	keyup	Suggestionbox
275	33	440	320	87	11	9	16	27	407	8	25	1.79	9	keyup	Suggestionbox
275	65	440	289	59	6	4	16	18	406	16	16	1.78	8	click	Suggestionbox
275	163	440	40	2	2	1	1	2	406	16	2	2.00	0	click	Other
670	8	45	24	1	1	1	1	1	407	8	0	0.00	0	mouseover	Other
0	0	0	0	5	5	1	1	2	407	8	2	2.00	0	mouseover	Other
0	0	0	0	0	0	1	1	0	407	8	0	0.00	0	mouseover	Other
0	0	0	0	0	0	1	1	0	407	8	0	0.00	0	mouseover	Other
275	130	440	73	10	7	1	1	3	406	16	8	4.00	1	click	Other
0	0	0	0	8	5	1	2	3	1065	3	0	0.00	0	mouseover	Other
0	0	0	0	7	4	1	2	3	1065	3	0	0.00	0	mouseover	Other
0	0	0	0	4	3	1	1	2	1065	3	0	0.00	0	mouseover	Other
0	0	0	0	2	1	1	1	2	1065	3	0	0.00	0	mouseover	Other
0	0	0	0	0	0	1	1	0	1065	3	1	1.00	0	mouseover	Other
0	0	0	0	0	0	1	1	0	1065	3	1	1.00	0	mouseover	Other
0	0	0	0	0	0	1	1	0	1072	5	0	0.00	0	mouseover	Other
1253	863	0	0	1	1	1	1	1	1086	12	0	0.00	0	mouseover	Other
0	0	0	0	8	6	2	2	2	1104	17	0	0.00	0	mouseover	Other
0	0	0	0	6	4	1	2	2	1104	17	0	0.00	0	mouseover	Other
0	0	0	0	3	3	1	1	1	1104	17	0	0.00	0	mouseover	Other
0	0	0	0	2	2	1	1	1	1104	17	0	0.00	0	mouseover	Other
0	0	0	0	0	0	1	1	0	1104	17	0	0.00	0	mouseover	Other
0	0	0	0	0	0	1	1	0	1107	17	0	0.00	0	mouseover	Other
0	0	0	0	8	4	2	3	3	1111	17	0	0.00	0	mouseover	Other
0	0	0	0	0	0	1	1	0	1111	17	14	4.67	0	mouseover	Other
0	0	0	0	36	10	5	5	10	1111	17	22	4.40	0	mouseover	Other
0	0	0	0	2	2	1	1	1	1111	17	0	0.00	0	mouseover	Other
0	0	0	0	0	0	1	1	0	1111	17	4	4.00	0	mouseover	Other
0	0	0	0	34	11	5	5	10	1111	17	12	4.00	0	mouseover	Other
0	0	0	0	2	2	1	1	1	1111	17	0	0.00	0	mouseover	Other
0	0	0	0	0	0	1	1	0	1111	17	3	3.00	0	mouseover	Other
0	0	0	0	30	9	5	5	9	1111	17	15	5.00	0	mouseover	Other
0	0	0	0	30	9	5	5	9	1111	17	13	4.33	0	mouseover	Other
0	0	0	0	1	1	1	1	1	1111	17	2	1.00	0	mouseover	Other
0	0	0	0	30	9	5	5	10	1111	17	10	2.50	0	mouseover	Other
0	0	0	0	30	9	5	5	9	1111	17	11	3.67	0	mouseover	Other
0	0	0	0	2	2	1	1	1	1111	17	0	0.00	0	mouseover	Other
1106	5	31	31	4	3	1	1	2	1111	17	2	1.00	0	mouseover	Other
1106	36	393	0	6	5	1	1	2	1111	17	1	1.00	0	mouseover	Other
1106	36	81	32	5	4	1	1	2	1111	17	1	1.00	0	mouseover	Other
1110	8	23	23	3	2	1	1	2	1111	17	2	1.00	0	mouseover	Other
908	52	130	13	0	0	1	1	0	1120	20	4	4.00	0	click	Other
0	0	0	0	84	12	11	16	25	1120	20	33	1.74	9	click	Other
976	6	50	27	0	0	1	1	0	976	5	1	1.00	0	mouseover	Other
396	93	27	27	0	0	1	1	0	421	102	0	0.00	0	mouseover	Other
396	93	27	27	1	1	1	1	1	421	102	0	0.00	1	mouseover	Other
449	1663	475	475	0	0	1	1	0	465	5	0	0.00	0	mouseover	Other
1024	190	70	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	254	63	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	318	70	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	382	70	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	446	70	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	510	70	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	574	63	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	638	70	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	702	70	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	766	63	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	830	70	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	894	63	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	958	118	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	1022	63	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	1086	69	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	1150	70	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	1214	63	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	1278	63	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	1342	63	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	1406	63	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	1470	63	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	1534	70	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	1598	63	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	1662	70	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	1726	70	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	1790	70	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	1854	70	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	1918	63	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	1982	70	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	2046	70	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	2110	63	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	2174	70	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	2238	63	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	2302	69	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	2366	70	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	2430	132	14	1	1	1	1	1	-1	-1	5	5.00	0	none	Other
1024	2494	70	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	2558	70	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	2622	63	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	2686	70	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	2750	70	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	2814	70	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	2878	70	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	2942	69	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	3006	70	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	3070	70	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	3134	70	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	3198	65	14	1	1	1	1	1	-1	-1	4	4.00	0	none	Other
1024	3262	70	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	3326	70	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
684	2767	16	13	1	1	1	1	1	-1	-1	2	2.00	0	none	Other
0	0	0	0	0	0	1	1	0	-1	-1	0	0.00	0	none	Other
1445	865	15	15	0	0	1	1	0	-1	-1	0	0.00	0	none	Other
605	4396	16	13	1	1	1	1	1	-1	-1	2	2.00	0	none	Other
605	4484	16	13	1	1	1	1	1	-1	-1	2	2.00	0	none	Other
501	2112	213	7	4	2	1	3	3	-1	-1	0	0.00	0	none	Other
0	0	0	0	3	2	1	2	2	-1	-1	0	0.00	0	none	Other
0	0	0	0	0	0	1	1	0	-1	-1	0	0.00	0	none	Other
960	67	44	15	1	1	1	1	1	-1	-1	1	1.00	0	none	Other
964	163	47	47	0	0	1	1	0	-1	-1	0	0.00	0	none	Other
1024	190	118	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	254	70	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	318	63	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	382	70	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	446	70	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	510	70	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	574	70	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	638	63	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	702	70	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	766	70	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	830	63	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	894	70	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	958	63	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	1022	118	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	1086	63	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	1150	69	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	1214	70	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	1278	63	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	1342	65	14	1	1	1	1	1	-1	-1	4	4.00	0	none	Other
1024	1406	63	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	1470	63	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	1534	63	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	1598	70	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	1662	63	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	1726	70	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	1790	70	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	1854	70	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	1918	70	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	1982	63	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	2046	70	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	2110	63	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	2174	63	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	2238	70	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	2302	63	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	2366	69	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	2430	70	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	2494	70	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	2558	70	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	2622	63	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	2686	70	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	2750	70	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	2814	70	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	2878	70	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	2942	69	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	3006	70	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	3070	70	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	3134	70	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	3198	65	14	1	1	1	1	1	-1	-1	4	4.00	0	none	Other
1024	3262	70	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
1024	3326	70	14	1	1	1	1	1	-1	-1	3	3.00	0	none	Other
424	241	0	0	1	1	1	1	1	407	8	0	0.00	0	mouseover	Other
282	8	387	22	0	0	1	1	0	407	8	0	0.00	0	mouseover	Other
275	33	440	96	24	6	5	6	8	406	16	8	1.33	3	click	Suggestionbox
275	33	440	96	26	8	7	6	8	406	16	8	1.33	3	click	Suggestionbox
275	130	440	73	8	5	1	1	3	406	16	8	4.00	1	click	Suggestionbox
275	33	1225	0	91	14	12	16	28	407	8	25	1.79	9	keyup	Suggestionbox
275	32	441	322	90	13	11	16	28	407	8	25	1.79	9	keyup	Suggestionbox
275	33	440	320	85	9	7	16	27	407	8	25	1.79	9	keyup	Suggestionbox
275	33	440	320	87	11	9	16	27	407	8	25	1.79	9	keyup	Suggestionbox
275	65	440	289	59	6	4	16	18	406	16	16	1.78	8	click	Suggestionbox
275	33	440	96	24	6	5	6	8	406	16	8	1.33	3	click	Suggestionbox
275	33	440	96	26	8	7	6	8	406	16	8	1.33	3	click	Suggestionbox
275	130	440	73	8	5	1	1	3	406	16	8	4.00	1	click	Suggestionbox
275	33	1225	0	91	14	12	16	28	407	8	25	1.79	9	keyup	Suggestionbox
275	32	441	322	90	13	11	16	28	407	8	25	1.79	9	keyup	Suggestionbox
275	33	440	320	85	9	7	16	27	407	8	25	1.79	9	keyup	Suggestionbox
275	33	440	320	87	11	9	16	27	407	8	25	1.79	9	keyup	Suggestionbox
275	65	440	289	59	6	4	16	18	406	16	16	1.78	8	click	Suggestionbox
275	163	440	40	2	2	1	1	2	406	16	2	2.00	0	click	Other
670	8	45	24	1	1	1	1	1	407	8	0	0.00	0	mouseover	Other
0	0	0	0	5	5	1	1	2	407	8	2	2.00	0	mouseover	Other
0	0	0	0	0	0	1	1	0	407	8	0	0.00	0	mouseover	Other
0	0	0	0	0	0	1	1	0	407	8	0	0.00	0	mouseover	Other
275	130	440	73	10	7	1	1	3	406	16	8	4.00	1	click	Other
0	0	0	0	8	5	1	2	3	1065	3	0	0.00	0	mouseover	Other
0	0	0	0	7	4	1	2	3	1065	3	0	0.00	0	mouseover	Other
0	0	0	0	4	3	1	1	2	1065	3	0	0.00	0	mouseover	Other
0	0	0	0	2	1	1	1	2	1065	3	0	0.00	0	mouseover	Other
0	0	0	0	0	0	1	1	0	1065	3	1	1.00	0	mouseover	Other
0	0	0	0	0	0	1	1	0	1065	3	1	1.00	0	mouseover	Other
0	0	0	0	0	0	1	1	0	1072	5	0	0.00	0	mouseover	Other
1253	863	0	0	1	1	1	1	1	1086	12	0	0.00	0	mouseover	Other
